"2011-07-18 00:00:00",13.16
"2011-07-18 00:01:00",13.16
"2011-07-18 00:02:00",13.15
"2011-07-18 00:03:00",13.16
"2011-07-18 00:04:00",13.16
"2011-07-18 00:05:00",13.16
"2011-07-18 00:06:00",13.16
"2011-07-18 00:07:00",13.11
"2011-07-18 00:08:00",13.16
"2011-07-18 00:09:00",13.15
